order_id,order_date,product_id,product_name,category,price,quantity,channel,city,customer_id,stock_available,sales,stock_status,total_sales
13940,31/12/2024,1004,Shoes,Electronics,3658.17,1,App,Mumbai,6332,329,3658.17,Overstock,3658.17
13941,16/09/2024,1092,Phone,Sports,1741.29,1,Online,Delhi,6396,370,1741.29,Overstock,1741.29
13942,11/06/2022,1038,Sofa,Sports,441.44,3,Store,Mumbai,6046,152,1324.32,Optimal,1324.32
13943,10/05/2022,1065,Shoes,Home,2146.37,1,App,Bangalore,5195,195,2146.37,Optimal,2146.37
13944,04/08/2023,1080,Laptop,Home,2768.08,4,Store,Delhi,5769,414,11072.32,Overstock,11072.32
13945,13/08/2022,1044,Phone,Electronics,2819.08,2,Store,Hyderabad,5243,140,5638.16,Optimal,5638.16
13946,03/08/2023,1074,Watch,Sports,3983.73,2,App,Delhi,6920,153,7967.46,Optimal,7967.46
13947,09/09/2024,1012,Watch,Home,316.71,4,Online,Delhi,6544,290,1266.84,Optimal,1266.84
13948,01/10/2024,1092,Shoes,Sports,4941.66,2,Store,Mumbai,6978,390,9883.32,Overstock,9883.32
13949,17/04/2022,1031,Phone,Clothing,4953.77,1,Online,Bangalore,6224,257,4953.77,Optimal,4953.77
13950,13/09/2023,1042,Laptop,Clothing,585.18,1,Online,Hyderabad,5339,310,585.18,Overstock,585.18
13951,19/04/2024,1007,Phone,Clothing,1785.69,1,Store,Mumbai,6972,392,1785.69,Overstock,1785.69
13952,31/07/2023,1073,Headphones,Sports,2992.52,3,Online,Mumbai,5076,182,8977.56,Optimal,8977.56
13953,18/07/2022,1088,Phone,Electronics,1929.3,1,App,Hyderabad,6065,485,1929.3,Overstock,1929.3
13954,25/05/2023,1058,Headphones,Home,2489.36,1,Store,Bangalore,5664,272,2489.36,Optimal,2489.36
13955,29/10/2023,1010,Watch,Electronics,1697.05,3,Store,Hyderabad,5137,494,5091.15,Overstock,5091.15
13956,20/03/2022,1027,Shoes,Electronics,3589.45,1,Online,Hyderabad,5400,306,3589.45,Overstock,3589.45
13957,12/06/2024,1096,Shirt,Electronics,1883.68,3,Store,Delhi,5132,243,5651.04,Optimal,5651.04
13958,27/05/2023,1038,Bag,Electronics,2206.44,3,Online,Hyderabad,6100,232,6619.32,Optimal,6619.32
13959,07/09/2022,1025,Phone,Home,2921.95,3,Online,Delhi,6013,310,8765.85,Overstock,8765.849999999999
13960,07/06/2024,1071,Bag,Clothing,4849.09,3,Store,Bangalore,5090,468,14547.27,Overstock,14547.27
13961,20/10/2024,1025,Shoes,Clothing,3244.84,3,Store,Bangalore,6676,28,9734.52,Understock,9734.52
13962,22/08/2023,1031,Watch,Clothing,574.91,2,Store,Bangalore,6056,479,1149.82,Overstock,1149.82
13963,23/01/2024,1045,Bag,Sports,1662.61,2,Store,Hyderabad,6132,38,3325.22,Understock,3325.22
13964,23/08/2023,1027,Laptop,Sports,2156.6,1,Online,Delhi,6470,15,2156.6,Understock,2156.6
13965,01/09/2024,1006,Headphones,Home,3726.85,4,Online,Mumbai,5060,35,14907.4,Understock,14907.4
13966,28/04/2023,1034,Laptop,Home,2289.69,1,Online,Mumbai,6636,263,2289.69,Optimal,2289.69
13967,15/04/2024,1065,Bag,Home,3329.61,4,App,Bangalore,5483,212,13318.44,Optimal,13318.44
13968,21/06/2022,1021,Shirt,Clothing,4213.52,4,Online,Mumbai,6941,188,16854.08,Optimal,16854.08
13969,18/05/2024,1021,Laptop,Home,611.25,4,Online,Mumbai,5049,229,2445.0,Optimal,2445.0
13970,17/01/2022,1002,Shoes,Clothing,3852.12,1,App,Bangalore,5907,105,3852.12,Optimal,3852.12
13971,29/01/2023,1045,Shirt,Clothing,3753.34,1,Store,Bangalore,6810,249,3753.34,Optimal,3753.34
13972,22/08/2022,1049,Headphones,Electronics,4116.59,4,Store,Hyderabad,6877,70,16466.36,Optimal,16466.36
13973,05/09/2022,1007,Watch,Sports,4784.73,1,Online,Hyderabad,5517,396,4784.73,Overstock,4784.73
13974,21/02/2022,1003,Shoes,Sports,1617.03,3,Online,Delhi,5823,404,4851.09,Overstock,4851.09
13975,15/01/2022,1014,Watch,Home,2202.2,2,App,Bangalore,6624,388,4404.4,Overstock,4404.4
13976,17/03/2023,1043,Bag,Electronics,1387.14,2,Online,Mumbai,5259,132,2774.28,Optimal,2774.28
13977,27/11/2023,1038,Watch,Home,1702.82,2,Store,Mumbai,6560,168,3405.64,Optimal,3405.64
13978,07/01/2022,1075,Shirt,Home,1716.15,4,Store,Delhi,6298,411,6864.6,Overstock,6864.6
13979,05/04/2024,1028,Shirt,Sports,4361.9,3,Online,Mumbai,6973,96,13085.7,Optimal,13085.699999999999
13980,02/11/2024,1072,Shoes,Electronics,408.2,2,Online,Delhi,6545,58,816.4,Optimal,816.4
13981,23/04/2023,1061,Shirt,Home,1093.22,3,App,Bangalore,5984,426,3279.66,Overstock,3279.66
13982,23/09/2023,1083,Shoes,Home,3091.74,2,App,Hyderabad,5017,259,6183.48,Optimal,6183.48
13983,16/12/2023,1033,Laptop,Home,3849.45,3,Online,Mumbai,6138,311,11548.35,Overstock,11548.349999999999
13984,25/04/2022,1025,Headphones,Clothing,3517.15,1,App,Hyderabad,6645,339,3517.15,Overstock,3517.15
13985,24/05/2023,1084,Laptop,Sports,328.22,1,Store,Hyderabad,5841,36,328.22,Understock,328.22
13986,26/02/2022,1086,Headphones,Clothing,2323.59,3,Store,Delhi,6794,355,6970.77,Overstock,6970.77
13987,17/01/2023,1017,Bag,Home,1003.92,3,App,Mumbai,6060,167,3011.76,Optimal,3011.7599999999998
13988,09/08/2024,1062,Phone,Electronics,4941.9,4,Store,Hyderabad,6469,356,19767.6,Overstock,19767.6
13989,02/10/2022,1051,Sofa,Clothing,4994.57,3,Store,Hyderabad,5490,485,14983.71,Overstock,14983.71
13990,13/02/2022,1053,Sofa,Clothing,349.4,4,Store,Hyderabad,5578,392,1397.6,Overstock,1397.6
13991,19/12/2023,1087,Laptop,Home,3371.85,2,Store,Hyderabad,5929,295,6743.7,Optimal,6743.7
13992,14/11/2022,1041,Phone,Clothing,4084.02,1,App,Delhi,6926,226,4084.02,Optimal,4084.02
13993,18/06/2023,1092,Bag,Electronics,1691.42,2,Store,Delhi,5280,415,3382.84,Overstock,3382.84
13994,25/08/2022,1053,Sofa,Electronics,3498.82,4,Online,Delhi,6476,121,13995.28,Optimal,13995.28
13995,11/06/2024,1051,Shoes,Sports,1019.58,1,App,Bangalore,5243,288,1019.58,Optimal,1019.58
13996,01/06/2023,1012,Shoes,Sports,727.0,2,App,Delhi,6757,474,1454.0,Overstock,1454.0
13997,07/02/2022,1031,Shirt,Electronics,4633.98,2,Store,Hyderabad,6939,117,9267.96,Optimal,9267.96
13998,16/10/2023,1082,Bag,Electronics,3248.43,3,Online,Mumbai,6408,249,9745.29,Optimal,9745.289999999999
13999,17/01/2024,1080,Sofa,Clothing,4103.04,1,Store,Hyderabad,5760,433,4103.04,Overstock,4103.04
14000,20/04/2024,1065,Watch,Sports,2710.29,2,Store,Bangalore,6902,59,5420.58,Optimal,5420.58
14001,24/03/2023,1081,Bag,Clothing,858.15,3,App,Mumbai,5783,165,2574.45,Optimal,2574.45
14002,15/11/2023,1057,Shoes,Electronics,1945.61,3,Store,Delhi,5494,231,5836.83,Optimal,5836.83
14003,05/05/2022,1038,Sofa,Sports,4420.12,3,Online,Hyderabad,6102,352,13260.36,Overstock,13260.36
14004,24/12/2024,1026,Shirt,Clothing,176.47,4,App,Bangalore,6308,483,705.88,Overstock,705.88
14005,03/03/2024,1077,Laptop,Sports,1115.17,4,Online,Bangalore,6722,87,4460.68,Optimal,4460.68
14006,23/02/2024,1053,Phone,Home,1341.1,3,Store,Bangalore,5152,41,4023.3,Understock,4023.2999999999997
14007,14/08/2022,1078,Watch,Home,1388.68,2,Store,Delhi,5972,272,2777.36,Optimal,2777.36
14008,10/04/2023,1071,Shirt,Home,583.07,2,Online,Bangalore,5014,53,1166.14,Optimal,1166.14
14009,05/10/2023,1072,Shirt,Home,4256.28,1,Online,Mumbai,6120,369,4256.28,Overstock,4256.28
14010,20/10/2022,1084,Shirt,Home,881.62,2,Store,Delhi,6901,266,1763.24,Optimal,1763.24
14011,22/12/2023,1042,Phone,Sports,4165.4,3,Store,Mumbai,5930,225,12496.2,Optimal,12496.199999999999
14012,26/01/2024,1098,Shoes,Electronics,1839.8,1,Store,Bangalore,6861,401,1839.8,Overstock,1839.8
14013,15/06/2022,1051,Sofa,Clothing,2340.86,1,App,Delhi,5416,468,2340.86,Overstock,2340.86
14014,08/02/2024,1013,Laptop,Electronics,2367.97,2,Online,Mumbai,5798,146,4735.94,Optimal,4735.94
14015,03/10/2024,1090,Headphones,Electronics,3594.43,1,App,Delhi,5868,482,3594.43,Overstock,3594.43
14016,20/05/2024,1007,Laptop,Electronics,3683.37,2,Online,Delhi,6074,118,7366.74,Optimal,7366.74
14017,11/12/2024,1034,Watch,Clothing,3239.37,3,Store,Mumbai,6666,82,9718.11,Optimal,9718.11
14018,21/07/2023,1017,Phone,Home,3891.47,3,Store,Bangalore,5717,51,11674.41,Optimal,11674.41
14019,03/11/2024,1054,Laptop,Sports,140.69,2,Store,Mumbai,6152,294,281.38,Optimal,281.38
14020,25/08/2023,1077,Watch,Sports,2573.57,4,Store,Delhi,5185,59,10294.28,Optimal,10294.28
14021,23/06/2024,1051,Bag,Electronics,2667.72,3,Online,Bangalore,6185,126,8003.16,Optimal,8003.16
14022,10/02/2022,1071,Watch,Sports,1272.77,4,Store,Delhi,5935,353,5091.08,Overstock,5091.08
14023,26/10/2024,1048,Bag,Clothing,2826.22,2,Online,Mumbai,5797,66,5652.44,Optimal,5652.44
14024,30/08/2022,1007,Phone,Electronics,2389.07,2,App,Hyderabad,5935,188,4778.14,Optimal,4778.14
14025,11/06/2022,1036,Phone,Clothing,2413.35,3,Store,Hyderabad,6221,423,7240.05,Overstock,7240.049999999999
14026,15/10/2024,1065,Sofa,Electronics,680.41,3,App,Hyderabad,5073,409,2041.23,Overstock,2041.23
14027,23/11/2023,1080,Sofa,Home,2232.79,4,Online,Mumbai,6888,189,8931.16,Optimal,8931.16
14028,19/03/2024,1076,Phone,Sports,3855.51,4,Online,Delhi,5112,295,15422.04,Optimal,15422.04
14029,05/09/2024,1077,Sofa,Sports,2108.95,1,Online,Delhi,5397,346,2108.95,Overstock,2108.95
14030,02/06/2023,1040,Shoes,Clothing,2488.74,3,App,Hyderabad,5312,322,7466.22,Overstock,7466.219999999999
14031,16/06/2024,1072,Shirt,Sports,4840.85,3,Online,Mumbai,5779,70,14522.55,Optimal,14522.550000000001
14032,22/02/2024,1026,Laptop,Electronics,4371.74,2,Online,Hyderabad,5435,123,8743.48,Optimal,8743.48
14033,23/02/2024,1019,Laptop,Home,4650.63,2,App,Hyderabad,5454,2,9301.26,Understock,9301.26
14034,26/03/2022,1037,Headphones,Sports,480.62,4,Store,Bangalore,6796,340,1922.48,Overstock,1922.48
14035,30/10/2024,1011,Laptop,Home,3131.05,3,App,Hyderabad,5278,242,9393.15,Optimal,9393.150000000001
14036,18/05/2022,1041,Laptop,Clothing,1194.72,4,App,Mumbai,5127,484,4778.88,Overstock,4778.88
14037,24/01/2024,1085,Shoes,Home,2080.79,1,Online,Delhi,6852,401,2080.79,Overstock,2080.79
14038,24/06/2024,1049,Shoes,Sports,3430.78,2,App,Hyderabad,5165,43,6861.56,Understock,6861.56
14039,14/12/2023,1030,Shirt,Sports,2936.68,2,Online,Mumbai,5218,90,5873.36,Optimal,5873.36
14040,05/06/2022,1076,Phone,Clothing,2578.09,3,Store,Delhi,6356,73,7734.27,Optimal,7734.27
14041,12/02/2023,1064,Sofa,Clothing,4090.8,3,Online,Bangalore,6028,258,12272.4,Optimal,12272.400000000001
14042,26/02/2024,1052,Shirt,Home,3444.73,3,App,Mumbai,6347,362,10334.19,Overstock,10334.19
14043,03/08/2023,1039,Headphones,Home,4123.12,3,App,Bangalore,6673,344,12369.36,Overstock,12369.36
14044,08/07/2023,1072,Laptop,Clothing,4666.47,3,App,Bangalore,5492,478,13999.41,Overstock,13999.41
14045,31/01/2023,1038,Sofa,Sports,3588.66,1,Store,Bangalore,6076,96,3588.66,Optimal,3588.66
14046,20/03/2024,1009,Headphones,Home,2037.44,2,Store,Bangalore,5476,275,4074.88,Optimal,4074.88
14047,19/08/2024,1028,Shirt,Clothing,1142.61,1,Online,Hyderabad,5332,459,1142.61,Overstock,1142.61
14048,26/06/2023,1039,Laptop,Home,1427.49,1,App,Mumbai,6214,413,1427.49,Overstock,1427.49
14049,29/10/2024,1029,Shirt,Clothing,2043.49,4,Store,Delhi,6171,225,8173.96,Optimal,8173.96
14050,13/09/2024,1001,Laptop,Sports,3726.45,3,Online,Hyderabad,6753,97,11179.35,Optimal,11179.349999999999
14051,19/06/2022,1081,Bag,Home,296.76,2,Online,Delhi,6469,72,593.52,Optimal,593.52
14052,17/10/2022,1027,Watch,Home,4089.98,3,App,Delhi,5614,68,12269.94,Optimal,12269.94
14053,10/01/2024,1046,Laptop,Electronics,3814.86,1,App,Delhi,6659,215,3814.86,Optimal,3814.86
14054,11/08/2023,1031,Bag,Electronics,2547.14,2,Store,Delhi,5523,52,5094.28,Optimal,5094.28
14055,05/01/2024,1087,Bag,Sports,2058.37,2,App,Delhi,6745,452,4116.74,Overstock,4116.74
14056,02/04/2023,1077,Bag,Clothing,652.22,4,Store,Bangalore,5312,390,2608.88,Overstock,2608.88
14057,02/12/2023,1088,Watch,Electronics,1519.54,4,Store,Hyderabad,5052,288,6078.16,Optimal,6078.16
14058,05/09/2024,1088,Shoes,Electronics,637.18,4,Store,Delhi,6884,315,2548.72,Overstock,2548.72
14059,15/02/2022,1031,Laptop,Sports,4112.53,3,Online,Bangalore,5155,175,12337.59,Optimal,12337.59
14060,06/11/2024,1026,Shirt,Clothing,2595.76,1,Store,Delhi,5674,198,2595.76,Optimal,2595.76
14061,19/08/2022,1053,Sofa,Sports,1309.26,4,Store,Delhi,5708,364,5237.04,Overstock,5237.04
14062,07/08/2024,1095,Shoes,Home,188.64,4,Store,Bangalore,5824,140,754.56,Optimal,754.56
14063,29/09/2023,1055,Watch,Home,2667.21,3,Online,Mumbai,6531,323,8001.63,Overstock,8001.63
14064,22/04/2022,1030,Sofa,Clothing,3785.23,2,App,Delhi,5385,117,7570.46,Optimal,7570.46
14065,16/08/2023,1023,Watch,Electronics,3855.82,3,Store,Hyderabad,6607,465,11567.46,Overstock,11567.460000000001
14066,08/05/2024,1034,Bag,Sports,1150.69,2,Online,Bangalore,6423,426,2301.38,Overstock,2301.38
14067,26/01/2023,1029,Bag,Sports,4975.8,3,App,Mumbai,6110,154,14927.4,Optimal,14927.400000000001
14068,27/01/2023,1096,Headphones,Home,2887.02,4,Online,Mumbai,5122,411,11548.08,Overstock,11548.08
14069,24/11/2022,1054,Phone,Sports,1726.83,1,Store,Bangalore,6359,49,1726.83,Understock,1726.83
14070,17/01/2024,1063,Bag,Electronics,2024.76,1,Online,Mumbai,6149,151,2024.76,Optimal,2024.76
14071,02/01/2023,1032,Sofa,Clothing,709.74,3,Online,Mumbai,6334,77,2129.22,Optimal,2129.2200000000003
14072,23/03/2022,1045,Bag,Sports,2517.44,4,App,Hyderabad,6350,203,10069.76,Optimal,10069.76
14073,16/03/2024,1090,Phone,Electronics,3791.15,1,App,Delhi,6622,392,3791.15,Overstock,3791.15
14074,01/04/2024,1096,Headphones,Clothing,2106.11,3,Online,Mumbai,5862,76,6318.33,Optimal,6318.33
14075,09/08/2024,1032,Phone,Sports,4347.58,2,Store,Hyderabad,6455,218,8695.16,Optimal,8695.16
14076,07/01/2023,1067,Shoes,Sports,2436.09,4,Online,Hyderabad,6295,199,9744.36,Optimal,9744.36
14077,21/09/2022,1063,Sofa,Clothing,4512.99,4,Online,Delhi,5482,329,18051.96,Overstock,18051.96
14078,20/04/2022,1029,Watch,Sports,3545.7,4,App,Bangalore,5098,190,14182.8,Optimal,14182.8
14079,03/11/2022,1078,Laptop,Sports,369.55,1,App,Bangalore,6473,324,369.55,Overstock,369.55
14080,14/08/2022,1028,Shoes,Sports,428.39,1,App,Delhi,5248,427,428.39,Overstock,428.39
14081,04/07/2022,1061,Shoes,Home,4020.52,4,App,Mumbai,5154,480,16082.08,Overstock,16082.08
14082,21/08/2024,1091,Laptop,Clothing,1848.44,1,App,Mumbai,6234,306,1848.44,Overstock,1848.44
14083,31/01/2022,1095,Sofa,Home,1027.3,2,Store,Delhi,6893,75,2054.6,Optimal,2054.6
14084,06/09/2023,1099,Watch,Clothing,4340.07,1,Store,Hyderabad,6667,479,4340.07,Overstock,4340.07
14085,09/04/2022,1029,Shoes,Home,4918.2,1,Online,Delhi,6193,305,4918.2,Overstock,4918.2
14086,21/03/2024,1011,Phone,Sports,4062.87,4,App,Bangalore,5234,319,16251.48,Overstock,16251.48
14087,14/10/2023,1066,Laptop,Electronics,3653.13,4,App,Hyderabad,5025,110,14612.52,Optimal,14612.52
14088,24/03/2024,1014,Watch,Clothing,104.7,3,Online,Bangalore,6858,131,314.1,Optimal,314.1
14089,16/10/2024,1009,Shirt,Electronics,619.27,3,App,Bangalore,5964,8,1857.81,Understock,1857.81
14090,04/09/2024,1085,Shoes,Clothing,3387.62,2,Online,Hyderabad,5196,488,6775.24,Overstock,6775.24
14091,29/03/2022,1060,Watch,Clothing,2106.87,2,Store,Delhi,5352,72,4213.74,Optimal,4213.74
14092,22/12/2024,1022,Phone,Sports,195.43,3,Store,Bangalore,6503,264,586.29,Optimal,586.29
14093,10/07/2024,1010,Sofa,Clothing,3730.26,1,Store,Bangalore,5846,364,3730.26,Overstock,3730.26
14094,09/08/2023,1015,Sofa,Sports,2151.95,3,Store,Delhi,6334,50,6455.85,Optimal,6455.849999999999
14095,28/03/2024,1048,Laptop,Sports,3328.24,3,Online,Mumbai,6367,306,9984.72,Overstock,9984.72
14096,20/07/2024,1079,Phone,Sports,2394.85,2,App,Mumbai,5288,454,4789.7,Overstock,4789.7
14097,07/03/2024,1013,Laptop,Home,229.84,2,Online,Delhi,6285,375,459.68,Overstock,459.68
14098,15/10/2024,1005,Shoes,Home,3216.03,1,App,Delhi,6869,293,3216.03,Optimal,3216.03
14099,09/10/2024,1041,Laptop,Sports,3961.62,4,Online,Delhi,6081,60,15846.48,Optimal,15846.48
14100,30/08/2024,1016,Shirt,Electronics,864.29,4,Store,Mumbai,6265,129,3457.16,Optimal,3457.16
14101,25/09/2023,1094,Laptop,Electronics,4466.3,3,Store,Bangalore,6531,185,13398.9,Optimal,13398.900000000001
14102,12/12/2022,1041,Laptop,Clothing,989.65,1,Store,Hyderabad,5670,73,989.65,Optimal,989.65
14103,25/12/2023,1009,Shoes,Electronics,2171.9,4,Store,Hyderabad,5089,484,8687.6,Overstock,8687.6
14104,19/06/2024,1045,Phone,Clothing,2683.22,4,Online,Hyderabad,6263,343,10732.88,Overstock,10732.88
14105,03/11/2024,1083,Watch,Clothing,1637.94,2,Store,Hyderabad,6703,294,3275.88,Optimal,3275.88
14106,16/05/2022,1048,Watch,Clothing,2552.24,4,App,Delhi,5963,395,10208.96,Overstock,10208.96
14107,01/02/2023,1008,Shirt,Home,3619.95,2,App,Mumbai,5338,42,7239.9,Understock,7239.9
14108,02/03/2024,1078,Laptop,Sports,3600.83,4,Store,Bangalore,6536,486,14403.32,Overstock,14403.32
14109,20/03/2022,1038,Shoes,Electronics,4619.19,2,App,Delhi,5266,374,9238.38,Overstock,9238.38
14110,06/12/2023,1001,Shoes,Sports,4324.25,1,Online,Mumbai,5008,486,4324.25,Overstock,4324.25
14111,08/09/2024,1067,Bag,Sports,4927.02,1,Online,Hyderabad,5647,35,4927.02,Understock,4927.02
14112,10/12/2024,1051,Watch,Home,3017.36,3,Online,Hyderabad,5855,66,9052.08,Optimal,9052.08
14113,14/01/2024,1087,Shoes,Clothing,2062.52,2,Online,Hyderabad,6671,130,4125.04,Optimal,4125.04
14114,19/01/2023,1081,Phone,Sports,1276.48,3,Online,Delhi,5532,399,3829.44,Overstock,3829.44
14115,10/01/2023,1010,Laptop,Clothing,1295.45,2,Store,Delhi,5516,169,2590.9,Optimal,2590.9
14116,25/07/2022,1036,Sofa,Home,839.53,3,Store,Mumbai,6019,214,2518.59,Optimal,2518.59
14117,04/05/2023,1089,Watch,Sports,3660.67,2,App,Bangalore,6070,0,7321.34,Understock,7321.34
14118,30/05/2024,1071,Headphones,Electronics,3305.79,3,Online,Delhi,5343,413,9917.37,Overstock,9917.369999999999
14119,24/09/2023,1021,Headphones,Sports,1532.24,1,Store,Hyderabad,6589,223,1532.24,Optimal,1532.24
14120,15/08/2023,1051,Watch,Home,4471.47,1,App,Bangalore,5471,225,4471.47,Optimal,4471.47
14121,01/12/2024,1004,Shirt,Home,2806.2,4,Store,Bangalore,5049,232,11224.8,Optimal,11224.8
14122,17/06/2023,1001,Sofa,Sports,438.19,3,Online,Mumbai,6707,226,1314.57,Optimal,1314.57
14123,06/06/2023,1004,Phone,Electronics,401.11,2,Online,Mumbai,5353,413,802.22,Overstock,802.22
14124,04/04/2024,1098,Headphones,Clothing,801.62,1,App,Bangalore,6957,27,801.62,Understock,801.62
14125,21/08/2023,1031,Watch,Sports,1135.19,3,Store,Bangalore,6246,351,3405.57,Overstock,3405.57
14126,23/04/2022,1018,Laptop,Sports,4448.44,1,App,Mumbai,5347,168,4448.44,Optimal,4448.44
14127,04/01/2024,1003,Sofa,Electronics,3914.4,3,App,Delhi,5938,238,11743.2,Optimal,11743.2
14128,14/11/2022,1086,Sofa,Electronics,1088.45,3,Online,Bangalore,6267,123,3265.35,Optimal,3265.3500000000004
14129,22/09/2024,1045,Headphones,Home,1317.61,1,Online,Bangalore,5129,403,1317.61,Overstock,1317.61
14130,01/08/2022,1082,Watch,Clothing,3220.26,4,App,Bangalore,5922,102,12881.04,Optimal,12881.04
14131,10/09/2022,1025,Sofa,Clothing,4370.46,1,Online,Hyderabad,5678,195,4370.46,Optimal,4370.46
14132,04/05/2022,1049,Shirt,Sports,1651.97,3,Online,Hyderabad,6682,415,4955.91,Overstock,4955.91
14133,16/09/2023,1025,Laptop,Clothing,2674.93,3,Store,Delhi,6291,463,8024.79,Overstock,8024.789999999999
14134,24/12/2024,1070,Shoes,Home,4462.85,3,App,Mumbai,6544,34,13388.55,Understock,13388.550000000001
14135,16/06/2024,1031,Laptop,Home,3876.1,3,Online,Delhi,5046,77,11628.3,Optimal,11628.3
14136,04/09/2022,1096,Headphones,Electronics,4468.4,4,Online,Delhi,6205,403,17873.6,Overstock,17873.6
14137,17/03/2023,1043,Watch,Electronics,1462.56,3,Online,Delhi,5220,419,4387.68,Overstock,4387.68
14138,14/02/2022,1025,Sofa,Home,3485.58,1,Online,Hyderabad,6116,421,3485.58,Overstock,3485.58
14139,20/10/2023,1060,Laptop,Electronics,658.66,2,Online,Mumbai,6403,27,1317.32,Understock,1317.32
14140,29/05/2024,1087,Shoes,Home,3119.42,4,Online,Mumbai,5728,141,12477.68,Optimal,12477.68
14141,13/10/2024,1050,Bag,Electronics,1589.73,3,App,Delhi,5826,450,4769.19,Overstock,4769.1900000000005
14142,08/07/2023,1058,Shirt,Sports,3537.25,2,Store,Delhi,5222,343,7074.5,Overstock,7074.5
14143,19/03/2024,1086,Laptop,Clothing,795.19,2,Store,Bangalore,6586,27,1590.38,Understock,1590.38
14144,28/08/2024,1037,Laptop,Home,3361.34,4,App,Mumbai,5311,368,13445.36,Overstock,13445.36
14145,31/12/2023,1025,Shirt,Electronics,3571.74,4,Online,Hyderabad,6341,454,14286.96,Overstock,14286.96
14146,17/10/2024,1044,Shirt,Home,4300.07,2,Online,Hyderabad,5439,495,8600.14,Overstock,8600.14
14147,11/08/2024,1030,Watch,Sports,3466.68,3,App,Delhi,5793,206,10400.04,Optimal,10400.039999999999
14148,26/12/2024,1069,Sofa,Home,2662.03,4,Online,Mumbai,6113,24,10648.12,Understock,10648.12
14149,30/11/2024,1044,Sofa,Electronics,3942.38,1,Store,Hyderabad,5312,134,3942.38,Optimal,3942.38
14150,09/04/2022,1030,Watch,Electronics,1493.72,2,Store,Bangalore,5459,23,2987.44,Understock,2987.44
14151,21/05/2024,1060,Shirt,Home,3419.59,4,App,Bangalore,6123,54,13678.36,Optimal,13678.36
14152,28/10/2022,1047,Shoes,Home,3650.19,4,Online,Bangalore,5441,330,14600.76,Overstock,14600.76
14153,03/05/2023,1044,Bag,Electronics,2023.45,3,Online,Delhi,6956,319,6070.35,Overstock,6070.35
14154,01/10/2024,1059,Sofa,Sports,4945.94,1,Online,Mumbai,6366,112,4945.94,Optimal,4945.94
14155,22/04/2023,1060,Shoes,Sports,1844.84,4,Online,Hyderabad,5654,227,7379.36,Optimal,7379.36
14156,10/05/2024,1051,Shirt,Sports,514.01,1,Store,Mumbai,6864,206,514.01,Optimal,514.01
14157,19/03/2024,1051,Laptop,Clothing,1587.02,2,Store,Hyderabad,6371,265,3174.04,Optimal,3174.04
14158,02/06/2023,1075,Watch,Clothing,587.24,2,Online,Delhi,6623,92,1174.48,Optimal,1174.48
14159,04/04/2023,1080,Bag,Clothing,1762.59,2,App,Mumbai,5366,267,3525.18,Optimal,3525.18
14160,18/08/2022,1061,Headphones,Home,726.58,4,App,Hyderabad,5278,215,2906.32,Optimal,2906.32
14161,08/01/2022,1025,Shirt,Clothing,2253.72,1,Store,Mumbai,5174,198,2253.72,Optimal,2253.72
14162,14/07/2022,1066,Shirt,Home,3912.08,1,App,Bangalore,6714,156,3912.08,Optimal,3912.08
14163,08/11/2024,1078,Bag,Sports,430.47,4,Store,Mumbai,5670,441,1721.88,Overstock,1721.88
14164,20/12/2022,1048,Phone,Electronics,2859.23,1,Store,Delhi,5285,379,2859.23,Overstock,2859.23
14165,08/12/2024,1087,Shirt,Clothing,314.76,2,App,Hyderabad,6394,340,629.52,Overstock,629.52
14166,09/04/2023,1093,Sofa,Electronics,4434.58,2,Online,Hyderabad,6763,347,8869.16,Overstock,8869.16
14167,22/12/2022,1043,Headphones,Clothing,4614.77,4,Online,Mumbai,5990,412,18459.08,Overstock,18459.08
14168,29/04/2024,1035,Laptop,Clothing,2512.55,3,Store,Delhi,6648,305,7537.65,Overstock,7537.650000000001
14169,31/08/2024,1052,Shoes,Electronics,3869.23,3,Online,Mumbai,6580,254,11607.69,Optimal,11607.69
14170,07/03/2022,1043,Phone,Sports,3005.26,2,Store,Delhi,5012,431,6010.52,Overstock,6010.52
14171,08/05/2024,1090,Headphones,Sports,1769.25,1,Online,Delhi,5390,104,1769.25,Optimal,1769.25
14172,25/07/2023,1021,Watch,Sports,1301.19,4,Store,Hyderabad,6053,420,5204.76,Overstock,5204.76
14173,04/11/2022,1001,Sofa,Electronics,3817.12,1,App,Bangalore,6147,274,3817.12,Optimal,3817.12
14174,22/02/2024,1006,Laptop,Home,2206.9,2,Online,Mumbai,5376,248,4413.8,Optimal,4413.8
14175,01/05/2022,1015,Headphones,Electronics,4609.17,3,Store,Hyderabad,5900,221,13827.51,Optimal,13827.51
14176,05/02/2024,1087,Shoes,Home,4880.89,2,App,Mumbai,5587,408,9761.78,Overstock,9761.78
14177,12/02/2024,1093,Laptop,Sports,1130.92,4,App,Bangalore,5862,29,4523.68,Understock,4523.68
14178,06/04/2022,1043,Sofa,Home,2849.21,4,App,Hyderabad,6705,183,11396.84,Optimal,11396.84
14179,13/09/2024,1064,Watch,Sports,2730.98,2,App,Delhi,6529,116,5461.96,Optimal,5461.96
14180,24/06/2023,1090,Watch,Sports,4353.68,1,Online,Delhi,6262,433,4353.68,Overstock,4353.68
14181,02/01/2022,1072,Laptop,Sports,3485.83,2,Online,Hyderabad,5277,158,6971.66,Optimal,6971.66
